mean,standard_deviation
3.9331768919601e-05,0.00034281127483542
3.8827515471914e-05,0.00034063541786932
3.8336027934294e-05,0.00033850046368841
3.7856827585116e-05,0.00033640514691856
3.7389459343324e-05,0.00033434825630777
3.6933490326942e-05,0.00033232863178646
3.6488508515774e-05,0.00033034516172056
3.6054121509634e-05,0.00032839678034264
3.5629955374227e-05,0.00032648246534757
3.521565356755e-05,0.00032460123564038
3.4810875940336e-05,0.00032275214922517
3.4415297804651e-05,0.00032093430122467
3.4028609065273e-05,0.00031914682202096
3.3650513408992e-05,0.0003173888755088
3.3280727547354e-05,0.00031565965745354
3.2918980508796e-05,0.00031395839394625
3.2565012976444e-05,0.00031228433994947
3.2218576668184e-05,0.00031063677792717
3.1879433755887e-05,0.00030901501655339
3.154735632093e-05,0.00030741838949427
3.1222125843394e-05,0.00030584625425839
3.0903532722543e-05,0.00030429799111124
3.0591375826356e-05,0.00030277300204937
3.0285462068093e-05,0.00030127070983056
2.9985606008012e-05,0.00029979055705632
2.9691629478522e-05,0.0002983320053035
2.9403361231158e-05,0.00029689453430182
2.9120636603935e-05,0.00029547764115467
2.8843297207707e-05,0.00029408083960024
2.8571190630276e-05,0.00029270365931087
2.8304170157096e-05,0.00029134564522796
2.8042094507493e-05,0.0002900063569306
2.7784827585406e-05,0.0002886853680358
2.7532238243721e-05,0.00028738226562844
2.7284200061345e-05,0.00028609664971929
2.7040591132226e-05,0.00028482813272947
2.6801293865569e-05,0.00028357633899972
2.6566194796572e-05,0.00028234090432331
2.6335184407037e-05,0.00028112147550105
2.6108156955252e-05,0.00027991770991722
2.5885010314609e-05,0.00027872927513538
2.5665645820417e-05,0.00027755584851283
2.5449968124448e-05,0.00027639711683276
2.5237885056744e-05,0.00027525277595319
2.5029307494291e-05,0.00027412253047171
2.4824149236141e-05,0.00027300609340528
2.4622326884628e-05,0.0002719031858842
2.4423759732333e-05,0.00027081353685961
2.4228369654474e-05,0.00026973688282375
2.4036081006423e-05,0.00026867296754236
2.3846820526057e-05,0.00026762154179857
2.3660517240697e-05,0.00026658236314781
2.3477102378366e-05,0.00026555519568296
2.3296509283148e-05,0.00026453980980952
2.3118673334422e-05,0.00026353598203005
2.2943531869767e-05,0.00026254349473762
2.2771024111348e-05,0.00026156213601767
2.2601091095591e-05,0.00026059169945804
2.2433675605994e-05,0.00025963198396658
2.2268722108892e-05,0.00025868279359625
2.2106176692038e-05,0.00025774393737701
2.1945987005864e-05,0.00025681522915455
2.1788102207261e-05,0.00025589648743524
2.163247290578e-05,0.00025498753523717
2.1479051112122e-05,0.00025408819994703
2.1327790188798e-05,0.00025319831318237
2.1178644802862e-05,0.00025231771065929
2.103157088062e-05,0.000251446232065
2.0886525564202e-05,0.00025058372093529
2.0743467169926e-05,0.00024973002453657
2.0602355148362e-05,0.00024888499375224
2.0463150046008e-05,0.00024804848297337
2.0325813468519e-05,0.00024722034999327
2.0190308045395e-05,0.00024640045590601
2.0056597396088e-05,0.00024558866500855
1.9924646097429e-05,0.00024478484470643
1.9794419652348e-05,0.00024398886542277
1.96658844598e-05,0.00024320060051063
1.9539007785866e-05,0.0002424199261683
1.9413757735957e-05,0.00024164672135771
1.9290103228084e-05,0.00024088086772559
1.9168013967147e-05,0.00024012224952736
1.9047460420184e-05,0.00023937075355373
1.8928413792558e-05,0.0002386262690597
1.8810846005026e-05,0.00023788868769605
1.8694729671662e-05,0.00023715790344308
1.8580038078584e-05,0.00023643381254668
1.8466745163471e-05,0.00023571631345637
1.8354825495814e-05,0.00023500530676557
1.8244254257887e-05,0.00023430069515372
1.8135007226403e-05,0.00023360238333035
1.8027060754817e-05,0.00023291027798095
1.7920391756268e-05,0.00023222428771461
1.7814977687113e-05,0.00023154432301334
1.7710796531048e-05,0.00023087029618299
1.7607826783775e-05,0.00023020212130577
1.7506047438204e-05,0.00022953971419428
1.7405437970168e-05,0.00022888299234689
1.7305978324624e-05,0.00022823187490468
1.7207648902325e-05,0.00022758628260954
1.7110430546945e-05,0.00022694613776372
1.7014304532636e-05,0.00022631136419051
1.6919252552007e-05,0.0002256818871962
1.6825256704496e-05,0.00022505763353315
1.6732299485134e-05,0.00022443853136402
1.6640363773677e-05,0.00022382451022701
1.6549432824094e-05,0.00022321550100222
1.6459490254398e-05,0.00022261143587896
1.6370520036807e-05,0.000222012248324
1.6282506488222e-05,0.00022141787305089
1.6195434261012e-05,0.00022082824598996
1.6109288334092e-05,0.00022024330425944
1.6024054004282e-05,0.0002196629861372
1.5939716877943e-05,0.00021908723103343
1.5856262862876e-05,0.00021851597946411
1.5773678160465e-05,0.00021794917302512
1.5691949258079e-05,0.00021738675436726
1.5611062921697e-05,0.00021682866717178
1.5531006188765e-05,0.00021627485612677
1.5451766361272e-05,0.00021572526690411
1.5373330999032e-05,0.00021517984613709
1.5295687913178e-05,0.00021463854139863
1.5218825159846e-05,0.00021410130118014
1.5142731034046e-05,0.00021356807487093
1.5067394063728e-05,0.00021303881273817
1.4992803004006e-05,0.00021251346590743
1.4918946831573e-05,0.00021199198634371
1.4845814739261e-05,0.00021147432683301
1.4773396130777e-05,0.00021096044096436
1.4701680615579e-05,0.00021045028311236
1.4630658003909e-05,0.00020994380842014
1.4560318301968e-05,0.00020944097278283
1.4490651707221e-05,0.00020894173283142
1.4421648603854e-05,0.00020844604591703
1.4353299558338e-05,0.00020795387009564
1.4285595315138e-05,0.00020746516411315
1.4218526792532e-05,0.00020697988739088
1.5487606054097e-05,0.00020732470538407
1.5415570677101e-05,0.00020684467727642
1.5344202294337e-05,0.00020636796795696
1.5273491684686e-05,0.00020589453936065
1.5203429796224e-05,0.00020542435403085
1.513400774236e-05,0.00020495737510689
1.5065216798076e-05,0.00020449356631191
1.4997048396275e-05,0.00020403289194107
1.492949412422e-05,0.00020357531684995
1.4862545720075e-05,0.00020312080644334
1.4796195069539e-05,0.00020266932666422
1.4730434202564e-05,0.00020222084398308
1.4665255290163e-05,0.00020177532538741
1.4600650641308e-05,0.00020133273837156
1.4536612699898e-05,0.00020089305092672
1.447313404182e-05,0.00020045623153122
1.4410207372073e-05,0.00020002224914107
1.4347825521978e-05,0.00019959107318064
1.4285981446452e-05,0.00019916267353365
1.422466822136e-05,0.00019873702053433
1.4163879040927e-05,0.00019831408495878
1.410360721522e-05,0.00019789383801656
1.4043846167698e-05,0.00019747625134246
1.3984589432814e-05,0.00019706129698842
1.3925830653684e-05,0.00019664894741575
1.3867563579819e-05,0.00019623917548738
1.3809782064903e-05,0.0001958319544604
1.3752480064634e-05,0.00019542725797871
1.3695651634615e-05,0.00019502506006588
1.36392909283e-05,0.00019462533511814
1.3583392194987e-05,0.0001942280578975
1.3527949777865e-05,0.00019383320352512
1.3472958112101e-05,0.00019344074747471
1.3418411722983e-05,0.00019305066556616
1.33643052241e-05,0.0001926629339593
1.331063331557e-05,0.00019227752914773
1.3257390782307e-05,0.00019189442795289
1.3204572492338e-05,0.00019151360751816
1.3152173395146e-05,0.00019113504530316
1.3100188520066e-05,0.00019075871907815
1.3048612974712e-05,0.00019038460691853
1.2997441943438e-05,0.00019001268719949
1.2946670685847e-05,0.00018964293859075
1.2896294535318e-05,0.00018927534005142
1.2846308897585e-05,0.00018890987082498
1.2796709249331e-05,0.00018854651043439
1.2747491136834e-05,0.00018818523867718
1.2698650174624e-05,0.00018782603562083
1.2650182044186e-05,0.00018746888159811
1.2602082492688e-05,0.00018711375720255
1.255434733173e-05,0.00018676064328401
1.2506972436139e-05,0.00018640952094437
1.245995374277e-05,0.00018606037153327
1.2413287249351e-05,0.00018571317664393
1.2366969013346e-05,0.0001853679181091
1.2320995150843e-05,0.00018502457799707
1.227536183547e-05,0.00018468313860771
1.2230065297331e-05,0.00018434358246872
1.2185101821974e-05,0.00018400589233179
1.2140467749366e-05,0.00018367005116899
1.2096159472908e-05,0.00018333604216911
1.2052173438461e-05,0.00018300384873417
1.2008506143394e-05,0.00018267345447593
1.1965154135656e-05,0.00018234484321249
1.1922114012866e-05,0.00018201799896498
1.1879382421422e-05,0.00018169290595428
1.1836956055631e-05,0.00018136954859785
1.1794831656857e-05,0.00018104791150655
1.1753006012684e-05,0.00018072797948161
1.1711475956102e-05,0.00018040973751155
1.1670238364707e-05,0.00018009317076931
1.1629290159919e-05,0.00017977826460927
1.1588628306213e-05,0.00017946500456445
1.1548249810372e-05,0.00017915337634369
1.1508151720753e-05,0.00017884336582893
1.1468331126563e-05,0.00017853495907254
1.1428785157161e-05,0.00017822814229464
1.1389510981364e-05,0.00017792290188054
1.135050580677e-05,0.00017761922437822
1.1311766879102e-05,0.00017731709649579
1.1273291481554e-05,0.00017701650509912
1.1235076934159e-05,0.00017671743720936
1.1197120593165e-05,0.00017641988000065
1.1159419850427e-05,0.00017612382079778
1.1121972132808e-05,0.00017582924707392
1.1084774901595e-05,0.00017553614644843
1.1047825651923e-05,0.00017524450668461
1.1011121912215e-05,0.00017495431568762
1.0974661243632e-05,0.00017466556150234
1.0938441239527e-05,0.00017437823231129
1.0902459524924e-05,0.00017409231643264
1.086671375599e-05,0.00017380780231817
1.0831201619532e-05,0.00017352467855134
1.1011055691108e-05,0.00017327040015482
1.0975305510293e-05,0.0001729900224361
1.0939786722234e-05,0.00017271100137859
1.0904497087646e-05,0.00017243332607694
1.0869434396046e-05,0.0001721569857481
1.0834596465289e-05,0.00017188196972962
1.0799981141119e-05,0.00017160826747787
1.0765586296721e-05,0.00017133586856639
1.0731409832287e-05,0.00017106476268419
1.0697449674589e-05,0.0001707949396341
1.0663703776562e-05,0.00017052638933121
1.0630170116888e-05,0.00017025910180122
1.0596846699593e-05,0.00016999306717896
1.0563731553657e-05,0.00016972827570677
1.0530822732618e-05,0.00016946471773309
1.0498118314193e-05,0.00016920238371092
1.0465616399908e-05,0.00016894126419639
1.0433315114723e-05,0.00016868134984732
1.0401212606678e-05,0.00016842263142185
1.0369307046535e-05,0.00016816509977701
1.0337596627432e-05,0.0001679087458674
1.0306079564544e-05,0.00016765356074384
1.0274754094742e-05,0.00016739953555206
1.0243618476274e-05,0.00016714666153142
1.021267098843e-05,0.00016689493001363
1.0181909931236e-05,0.0001666443324215
1.0151333625136e-05,0.00016639486026771
1.0120940410689e-05,0.00016614650515363
1.0090728648269e-05,0.0001658992587681
1.0060696717769e-05,0.00016565311288628
1.0030843018309e-05,0.00016540805936849
1.0001165967959e-05,0.00016516409015909
9.9716640034522e-06,0.00016492119728535
9.9423355799126e-06,0.00016467937285639
9.9131791705873e-06,0.00016443860906207
9.8841932665798e-06,0.00016419889817194
9.8553763765897e-06,0.0001639602325342
9.8267270266578e-06,0.00016372260457468
9.7982437599139e-06,0.00016348600679582
9.7699251363303e-06,0.0001632504317757
9.7417697324792e-06,0.000163015872167
9.7137761412939e-06,0.00016278232069614
9.6859429718346e-06,0.00016254977016221
9.6582688490579e-06,0.00016231821343616
9.6307524135905e-06,0.00016208764345979
9.6033923215065e-06,0.00016185805324487
9.5761872441084e-06,0.0001616294358723
9.5491358677127e-06,0.00016140178449116
9.5222368934374e-06,0.0001611750923179
9.4954890369952e-06,0.00016094935263546
9.4688910284882e-06,0.00016072455879246
1.0206631898981e-05,0.00016110408961516
1.0178201169457e-05,0.00016088045353584
1.0149928388431e-05,0.00016065774617738
1.0121812243311e-05,0.00016043596112964
1.0093851436009e-05,0.00016021509204424
1.0066044682741e-05,0.00015999513263382
1.0038390713833e-05,0.00015977607667128
1.0010888273521e-05,0.00015955791798902
9.9835361197682e-06,0.00015934065047824
9.9566760414021e-06,0.00015912424676105
9.929619856507e-06,0.00015890874358568
9.9027103176005e-06,0.00015869411360034
9.875946235661e-06,0.00015848035092428
9.8493264344867e-06,0.00015826744973205
9.8228497505231e-06,0.00015805540425284
9.7965150326932e-06,0.0001578442087698
9.7703211422315e-06,0.00015763385761943
9.7442669525189e-06,0.00015742434519089
9.7183513489218e-06,0.00015721566592542
9.6925732286328e-06,0.0001570078143157
9.6669315005148e-06,0.00015680078490523
9.6414250849461e-06,0.00015659457228774
9.6160529136699e-06,0.0001563891711066
9.5908139296446e-06,0.00015618457605425
9.5657070868968e-06,0.00015598078187157
9.5407313503775e-06,0.00015577778334736
9.5158856958192e-06,0.00015557557531779
9.4911691095963e-06,0.00015537415266581
9.466580588587e-06,0.00015517351032061
9.4421191400377e-06,0.00015497364325712
1.0506758492132e-05,0.00015618443871713
1.0479748830199e-05,0.00015598446564583
1.0452877679352e-05,0.00015578525870741
1.0426143976847e-05,0.00015558681302246
1.0399546670784e-05,0.00015538912375499
1.0373084719968e-05,0.0001551921861119
1.0346757093775e-05,0.00015499599534251
1.0320562772019e-05,0.00015480054673806
1.0294500744816e-05,0.00015460583563125
1.0268570012462e-05,0.00015441185739578
1.0242769585295e-05,0.00015421860744584
1.0217098483577e-05,0.00015402608123574
1.0191555737368e-05,0.00015383427425937
1.0166140386402e-05,0.00015364318204983
1.0140851479968e-05,0.00015345280017894
1.0115688076792e-05,0.00015326312425685
1.0090649244919e-05,0.00015307414993158
1.0065734061598e-05,0.00015288587288863
1.0040941613171e-05,0.00015269828885053
1.0016270994957e-05,0.00015251139357649
9.9917213111454e-06,0.00015232518286194
9.9672916746878e-06,0.00015213965253815
9.9429812071886e-06,0.00015195479847185
9.9187890388013e-06,0.00015177061656485
9.8947143081246e-06,0.00015158710275364
9.8707561621e-06,0.00015140425300899
9.8469137559114e-06,0.00015122206333564
9.8231862528851e-06,0.00015104052977189
9.7995728243926e-06,0.00015085964838925
9.7760726497538e-06,0.00015067941529207
9.7557630717686e-06,0.00015049964027313
9.7324796276833e-06,0.0001503206928886
9.7093070571412e-06,0.00015014238229203
9.6862445700696e-06,0.00014996470471572
9.6632913838846e-06,0.00014978765642314
9.6404467234026e-06,0.00014961123370855
9.617709820753e-06,0.00014943543289668
9.5950799152924e-06,0.00014926025034244
9.5725562535195e-06,0.00014908568243056
9.5501380889913e-06,0.0001489117255753
9.5278246822413e-06,0.00014873837622015
9.5056153006976e-06,0.0001485656308375
9.483509218603e-06,0.00014839348592836
9.4615057169357e-06,0.00014822193802203
9.4396040833317e-06,0.00014805098367585
9.4178036120076e-06,0.0001478806194749
9.396103603685e-06,0.00014771084203166
9.3745033655156e-06,0.00014754164798582
9.3530022110075e-06,0.00014737303400392
9.3315994599526e-06,0.0001472049967791
9.3102944383545e-06,0.00014703753303085
9.2890864783583e-06,0.00014687063950471
9.2679749181802e-06,0.00014670431297203
9.2469591020392e-06,0.00014653855022969
9.2260383800889e-06,0.00014637334809982
9.2052121083505e-06,0.00014620870342962
9.184479648647e-06,0.00014604461309102
9.1638403685377e-06,0.00014588107398048
9.143293641254e-06,0.00014571808301873
9.122838845636e-06,0.00014555563715052
9.1024753660698e-06,0.00014539373334441
9.082202592426e-06,0.00014523236859248
9.0620199199984e-06,0.00014507153991015
9.0419267494441e-06,0.0001449112443359
9.0219224867241e-06,0.0001447514789311
9.0020065430448e-06,0.0001445922407797
8.9821783348002e-06,0.00014443352698809
8.9624372835149e-06,0.00014427533468484
8.9427828157879e-06,0.00014411766102046
8.923214363237e-06,0.00014396050316724
8.9037313624439e-06,0.000143803858319
8.8843332549004e-06,0.00014364772369087
8.865019486955e-06,0.00014349209651912
8.8457895097598e-06,0.00014333697406091
8.8266427792192e-06,0.00014318235359413
8.807578755938e-06,0.00014302823241717
8.7885969051709e-06,0.00014287460784873
8.7696966967727e-06,0.00014272147722764
8.7508776051487e-06,0.00014256883791263
8.7321391092062e-06,0.00014241668728217
8.7134806923062e-06,0.00014226502273427
8.694901842216e-06,0.0001421138416863
8.6764020510623e-06,0.0001419631415748
8.6579808152851e-06,0.00014181291985529
8.6396376355917e-06,0.00014166317400209
8.6213720169118e-06,0.00014151390150817
8.6031834683529e-06,0.00014136509988492
8.5850715031564e-06,0.00014121676666205
8.567035638654e-06,0.00014106889938734
8.5490753962249e-06,0.00014092149562653
8.5311903012537e-06,0.00014077455296309
8.5133798830883e-06,0.00014062806899814
8.4956436749985e-06,0.00014048204135021
8.4779812141357e-06,0.00014033646765509
8.4603920414923e-06,0.00014019134556571
8.4428757018619e-06,0.00014004667275194
8.4254317438002e-06,0.00013990244690044
8.4080597195862e-06,0.00013975866571454
8.3907591851837e-06,0.00013961532691402
8.3735297002039e-06,0.00013947242823501
8.3563708278674e-06,0.00013932996742985
8.3392821349679e-06,0.00013918794226689
8.3222631918353e-06,0.00013904635053037
8.3053135723e-06,0.00013890519002028
8.2884328536571e-06,0.00013876445855223
8.2716206166314e-06,0.00013862415395726
8.2548764453427e-06,0.00013848427408174
8.2381999272713e-06,0.00013834481678725
8.2215906532244e-06,0.00013820577995036
8.2050482173024e-06,0.00013806716146258
8.188572216866e-06,0.0001379289592302
8.1721622525036e-06,0.00013779117117412
8.1558179279986e-06,0.00013765379522979
8.139538850298e-06,0.00013751682934699
8.1233246294807e-06,0.0001373802714898
8.1071748787262e-06,0.00013724411963639
8.0910892142843e-06,0.00013710837177894
8.0750672554441e-06,0.0001369730259235
8.0591086245045e-06,0.00013683808008988
8.0432129467442e-06,0.00013670353231149
8.0273798503923e-06,0.00013656938063529
8.0116089665998e-06,0.0001364356231216
7.9958999294104e-06,0.00013630225784402
7.9802523757325e-06,0.0001361692828893
7.9646659453111e-06,0.00013603669635724
7.9491402807004e-06,0.00013590449636056
7.933675027236e-06,0.0001357726810248
7.9182698330083e-06,0.00013564124848818
7.9029243488358e-06,0.00013551019690154
7.8876382282385e-06,0.00013537952442817
7.8724111274118e-06,0.00013524922924376
7.8572427052009e-06,0.00013511930953626
7.8421326230756e-06,0.00013498976350577
7.8270805451042e-06,0.00013486058936446
7.8120861379297e-06,0.00013473178533643
7.7971490707443e-06,0.00013460334965766
7.7822690152658e-06,0.00013447528057586
7.7674456457129e-06,0.0001343475763504
7.7526786387819e-06,0.00013422023525217
7.7379676736229e-06,0.00013409325556354
7.7233124318168e-06,0.00013396663557822
7.7087125973522e-06,0.00013384037360118
7.6941678566024e-06,0.00013371446794856
7.6796778983037e-06,0.00013358891694755
7.6652424135325e-06,0.00013346371893632
7.6508610956835e-06,0.00013333887226392
7.6365336404481e-06,0.0001332143752902
7.6222597457931e-06,0.00013309022638569
7.608039111939e-06,0.00013296642393156
7.5938714413395e-06,0.00013284296631946
7.5797564386604e-06,0.00013271985195151
7.5656938107593e-06,0.00013259707924017
7.5516832666653e-06,0.00013247464660813
7.5377245175588e-06,0.0001323525524883
7.5238172767515e-06,0.00013223079532365
7.5099612596672e-06,0.00013210937356716
7.4961561838222e-06,0.00013198828568176
7.482401768806e-06,0.00013186753014019
7.4686977362624e-06,0.00013174710542497
7.4550438098707e-06,0.00013162701002832
7.4414397153272e-06,0.00013150724245202
7.4278851803266e-06,0.00013138780120741
7.4143799345442e-06,0.00013126868481527
7.4009237096176e-06,0.00013114989180574
7.3875162391291e-06,0.00013103142071826
7.3741572585882e-06,0.00013091327010149
7.3608465054139e-06,0.00013079543851324
7.3475837189176e-06,0.00013067792452037
7.3343686402865e-06,0.00013056072669876
7.321201012566e-06,0.00013044384363319
7.3080805806439e-06,0.00013032727391732
7.2950070912331e-06,0.00013021101615357
7.2819802928559e-06,0.00013009506895308
7.2689999358276e-06,0.00012997943093563
7.2560657722407e-06,0.00012986410072956
7.243177555949e-06,0.00012974907697174
7.2303350425519e-06,0.00012963435830747
7.2175379893793e-06,0.00012951994339039
7.2047861554758e-06,0.00012940583088247
7.192079301586e-06,0.00012929201945392
7.1794171901396e-06,0.0001291785077831
7.166799585236e-06,0.00012906529455651
7.1542262526303e-06,0.00012895237846866
7.1416969597185e-06,0.00012883975822206
7.1292114755232e-06,0.00012872743252714
7.1167695706794e-06,0.00012861540010217
7.1043710174204e-06,0.00012850365967323
7.092015589564e-06,0.00012839220997413
7.0797030624988e-06,0.00012828104974635
7.0674332131703e-06,0.00012817017773898
7.055205820068e-06,0.00012805959270867
7.0430206632112e-06,0.00012794929341958
7.0308775241367e-06,0.00012783927864327
7.0187761858852e-06,0.00012772954715873
7.0067164329885e-06,0.00012762009775224
6.9946980514568e-06,0.00012751092921735
6.9827208287659e-06,0.00012740204035483
6.9707845538449e-06,0.0001272934299726
6.9588890170636e-06,0.0001271850968857
6.9470340102203e-06,0.00012707703991619
6.9352193265294e-06,0.00012696925789313
6.92344476061e-06,0.00012686174965254
6.9117101084734e-06,0.0001267545140373
6.9000151675115e-06,0.00012664754989715
6.8883597364853e-06,0.00012654085608859
6.8767436155131e-06,0.00012643443147486
6.8651666060594e-06,0.0001263282749259
6.8536285109232e-06,0.00012622238531824
6.842129134227e-06,0.00012611676153503
6.8306682814058e-06,0.00012601140246593
6.8192457591961e-06,0.00012590630700709
6.8078613756249e-06,0.00012580147406109
6.7965149399988e-06,0.00012569690253689
6.785206262894e-06,0.0001255925913498
6.773935156145e-06,0.00012548853942142
6.7627014328346e-06,0.00012538474567957
6.7799312779109e-06,0.00012528162180005
6.7687247799309e-06,0.00012517834343261
6.7575552670927e-06,0.00012507532006052
6.7464225566033e-06,0.0001249725506362
6.735326466872e-06,0.00012487003411808
6.7242668175011e-06,0.00012476776947059
6.7132434292757e-06,0.00012466575566407
6.7022561241542e-06,0.00012456399167472
6.6913047252585e-06,0.00012446247648462
6.6803890568649e-06,0.00012436120908163
6.6695089443945e-06,0.00012426018845936
6.6586642144036e-06,0.00012415941361714
6.647854694575e-06,0.00012405888355997
6.6370802137086e-06,0.00012395859729847
6.6263406017123e-06,0.00012385855384888
6.6156356895932e-06,0.00012375875223294
6.6049653094487e-06,0.00012365919147795
6.5943475295799e-06,0.00012355986964428
6.5837456846771e-06,0.00012346078771718
6.5731778745893e-06,0.0001233619437655
6.5626439356877e-06,0.00012326333683815
6.5521437053906e-06,0.00012316496598936
6.5416770221552e-06,0.00012306683027863
6.5312437254691e-06,0.0001229689287707
6.5208436558426e-06,0.00012287126053552
6.5104766547999e-06,0.00012277382464818
6.5001425648717e-06,0.00012267662018892
6.4898412295866e-06,0.00012257964624305
6.4795724934638e-06,0.00012248290190095
6.469336202005e-06,0.000122386386258
6.4591322016864e-06,0.00012229009841457
6.4489603399514e-06,0.00012219403747599
6.4388204652031e-06,0.00012209820255247
6.4287124267961e-06,0.00012200259275912
6.41863607503e-06,0.00012190720721589
6.4085912611411e-06,0.00012181204504754
6.3985778372955e-06,0.00012171710538361
6.3885956565821e-06,0.00012162238735835
6.3786445730049e-06,0.00012152789011076
6.3687244414761e-06,0.00012143361278449
6.3588351178092e-06,0.00012133955452785
6.3489764587119e-06,0.00012124571449374
6.3391483217789e-06,0.00012115209183965
6.3293505654855e-06,0.00012105868572761
6.3195830491808e-06,0.00012096549532419
6.3098456330803e-06,0.00012087251980041
6.3001381782602e-06,0.00012077975833177
6.29046054665e-06,0.00012068721009817
6.2808126010263e-06,0.00012059487428391
6.2711942050063e-06,0.00012050275007767
6.2616052230415e-06,0.00012041083667244
6.2520455204109e-06,0.00012031913326551
6.2425149632152e-06,0.00012022763905846
6.2330134183701e-06,0.0001201363532571
6.2235407536005e-06,0.00012004527507147
6.2140968374342e-06,0.00011995440371577
6.2046815391957e-06,0.00011986373840837
6.1952947290002e-06,0.00011977327837179
6.185936277748e-06,0.00011968302283262
6.1766060571179e-06,0.00011959297102154
6.167303939562e-06,0.00011950312217326
6.1580297982995e-06,0.00011941347552653
6.148783507311e-06,0.00011932403032409
6.1395649413331e-06,0.00011923478581262
6.130373975852e-06,0.00011914574124275
6.1212104870989e-06,0.00011905689586905
6.1120743520435e-06,0.00011896824894993
6.1029654483892e-06,0.00011887979974768
6.0938836545672e-06,0.00011879154752843
6.0848288497313e-06,0.00011870349156211
6.0758009137524e-06,0.00011861563112243
6.0667997272136e-06,0.00011852796548686
6.0578251714041e-06,0.00011844049393661
6.0488771283148e-06,0.00011835321575658
6.039955480633e-06,0.00011826613023538
6.0310601117366e-06,0.00011817923666525
6.0221909056899e-06,0.00011809253434208
6.0133477472381e-06,0.00011800602256536
6.0045305218023e-06,0.00011791970063819
5.9958202832889e-06,0.0001178335637562
5.9870544641613e-06,0.00011774761946065
5.9783142386661e-06,0.00011766186294514
5.969599494878e-06,0.00011757629352689
5.960910121523e-06,0.00011749091052655
5.9522460079743e-06,0.00011740571326824
5.9436070442472e-06,0.00011732070107951
5.9349932176647e-06,0.00011723587328641
5.9264042260327e-06,0.00011715122923307
5.917840058076e-06,0.00011706676825226
5.9093006063328e-06,0.00011698248968502
5.9007857639605e-06,0.00011689839287569
5.8922954247318e-06,0.00011681447717189
5.8839824872904e-06,0.00011673073428202
5.8755406185855e-06,0.00011664717886184
5.8671229386162e-06,0.00011656380260959
5.8587294528576e-06,0.00011648060488039
5.8503598393535e-06,0.00011639758504904
5.8420141049179e-06,0.00011631474247698
5.8336921475035e-06,0.00011623207653434
5.8253938656436e-06,0.00011614958659434
5.8171191584481e-06,0.00011606727203336
5.8088679255992e-06,0.00011598513223081
5.8006400673477e-06,0.00011590316656921
5.7924354845084e-06,0.00011582137443412
5.7842540784568e-06,0.00011573975521413
5.7760957511247e-06,0.00011565830830085
5.7685213488285e-06,0.00011557700605965
5.7604080979862e-06,0.00011549590200493
